# File generated by CMD 2.5 (http://stev.oapd.inaf.it/cmd) on Thu Jul 18 21:38:48 CEST 2013
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# but applying the corrections from Case A in Girardi et al. (2010, ApJ 724, 1030) 
#  but see Bonatto et al. (2004, A&A 415, 571) for 2MASS-specific details
# + Bertelli et al. (1994, A&AS, 106, 275) for the Mi>7.0 Msun interval
# Photometric system:  2MASS <i>JHK</i><sub>s</sub>
# BCs of Carbon stars derive from Loidl et al. (2001, A&A 342, 531)
# O-rich circumstellar silicate dust from Bressan et al. (1998)
# C-rich circumstellar graphite dust from Bressan et al. (1998)
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.01200		Age = 	3.981e+06 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    J       H       Ks	C/O	M_hec	period	pmode	logMdot	int_IMF	stage
	6.60	9.0000000000	9.0000	3.6252	4.3803	4.2343	-4.293	-1.360	-1.229	-1.157	0.4787	0.0000	0.1	1	-13.038	3.3331298828	
	6.60	13.5937585831	13.5783	4.2202	4.4621	4.1449	-5.781	-2.334	-2.187	-2.100	0.4787	0.0000	0.1	1	-12.860	3.3351793289	
	6.60	16.5568752289	16.5106	4.4915	4.4949	4.0900	-6.459	-2.830	-2.678	-2.587	0.4787	0.0000	0.1	1	-12.775	3.3356494904	          
	6.60	17.6562633514	17.5941	4.5831	4.5048	4.0654	-6.688	-3.007	-2.854	-2.761	0.4787	0.0000	0.1	1	-12.747	3.3357598782	
	6.60	23.2831573486	23.0503	4.9293	4.5361	3.9617	-7.553	-3.699	-3.544	-3.449	0.4787	0.0000	0.2	1	-12.630	3.3360760212	  19.9    
	6.60	25.3125286102	24.9680	5.0367	4.5420	3.9125	-7.822	-3.931	-3.777	-3.682	0.4787	0.0000	0.2	1	-12.595	3.3361349106	
	6.60	28.8270397186	28.1113	5.1913	4.5460	3.8255	-8.208	-4.294	-4.139	-4.044	0.4787	0.0000	0.2	1	-12.544	3.3362040520	 TO       
	6.60	34.6015205383	32.8677	5.4105	4.5305	3.6123	-8.756	-4.935	-4.781	-4.686	0.4787	0.0000	0.4	1	-12.476	3.3362679482	  29.1    
	6.60	35.3125267029	33.4043	5.4352	4.5250	3.5724	-8.818	-5.031	-4.876	-4.782	0.4787	0.0000	0.4	1	-12.469	3.3362731934	
	6.60	39.4554901123	36.5043	5.5457	4.4958	3.3840	-9.094	-5.499	-5.349	-5.257	0.4787	0.0000	0.6	1	-12.430	3.3362972736	  37.5    
